senior_citizen,tenure,monthly_charges,total_charges,gender_Male,partner_Yes,dependents_Yes,phone_service_Yes,multiple_lines_No phone service,multiple_lines_Yes,internet_service_Fiber optic,internet_service_No,online_security_No internet service,online_security_Yes,online_backup_No internet service,online_backup_Yes,device_protection_No internet service,device_protection_Yes,tech_support_No internet service,tech_support_Yes,streaming_t_v_No internet service,streaming_t_v_Yes,streaming_movies_No internet service,streaming_movies_Yes,contract_One year,contract_Two year,paperless_billing_Yes,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,churn_Yes
0,1.2023316804945712,0.9118077531859275,1.5181358985379318,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
0,0.18270144702635593,1.1280230762723296,0.5228825942320551,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.0000696237967737,-1.5197830341396088,-0.9412546197401571,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,-0.06200980900601573,0.7903945332989483,0.1733152571751103,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,-0.7961435771031307,0.31638401730183613,-0.6148270653911531,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
0,-0.347506274377116,1.1263598814793574,0.051594264818183536,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
0,0.5089831217361848,1.0332209730729074,0.9557222665821129,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
1,1.4878281458656715,1.3475647889446765,2.077328931565858,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False
0,-1.2447808798291453,-1.48485594348719,-0.9942180308762537,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False
0,1.1615464711558425,1.3675231264603442,1.8782473882492097,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False,True
0,0.34584228438127035,1.324280061843064,0.9070823992122281,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True
0,0.4681979123974562,-0.526855742735132,-0.011185355378955722,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
0,0.2642718657038131,-0.9759183368376593,-0.4328852848619879,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
0,1.6101837738818572,0.00702978580898363,1.0870388790324186,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False
1,-0.7961435771031307,1.0631584793464088,-0.46535598090211056,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False
0,0.7536943777685564,0.16170690155540987,0.5612430157088031,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,False,False
1,1.5693985645431285,1.1413286346161082,2.1720939520742597,False,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False
1,-0.4290766930545732,1.0581688949674921,-0.09150179850537314,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True
0,-1.2447808798291453,-0.32727236757845324,-0.9651223460413886,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True
0,0.9576204244621995,1.3941342431479014,1.598849401806144,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False
0,-1.285566089167874,-0.4536751718443497,-0.9878430097107678,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.3882914837158446,-0.23745984875794768,-0.44448826456110785,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False
1,1.3654725178494855,0.1982971870008008,1.080222679931605,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False
1,-0.551432321070759,0.7754257801621972,-0.22700960134129225,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True
0,-0.877713995780588,0.4860298861850129,-0.6594301546527888,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0,-1.0000696237967737,-1.5014878914169132,-0.946482578273791,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True
0,0.7944795871072851,1.1064015439636896,1.192524523369284,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,-1.2039956704904167,-1.48485594348719,-0.9833429947704247,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False
0,0.7536943777685564,0.4743875226342068,0.7624422131150247,False,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,-0.7145731584256735,0.3579638871261442,-0.5045766993527476,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
1,1.2839020991720282,0.9766723501118483,1.6725261170058787,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False
0,0.18270144702635593,-0.821241221091233,-0.3580173892368684,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
0,-0.7961435771031307,-1.4948351122450239,-0.9029603749537082,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0,0.6721239590910992,-0.3172931988206191,0.1515872438602185,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1,0.5089831217361848,1.2394571274014754,1.0786785571579578,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
0,-0.5922175304094877,0.2066131609656624,-0.45997361009111193,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1,-1.285566089167874,0.32636318605966996,-0.977497387127332,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0,1.4470429365269428,-0.35887306864492724,0.6635962967048417,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,0.8760500057847422,-1.504814281002858,-0.5654371955312112,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
1,-0.3882914837158446,0.7837417541270588,-0.07050172878377196,False,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False
0,-0.6330027397482163,0.39122778298559063,-0.43094410194654587,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True
0,1.5693985645431285,0.5159673924585149,1.5162388334160224,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
0,1.4062577271882142,-1.5181198393466364,-0.40476019148484366,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,False
0,-0.7553583677644021,0.6623285342400791,-0.4793192625552338,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
1,-1.285566089167874,-1.3002413214672623,-0.999070988164859,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True
0,1.2431168898332998,-1.509803865381775,-0.4743780696795631,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False
0,0.34584228438127035,0.12345342131704626,0.2588375999383953,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,False
0,-0.6330027397482163,0.9217869219437613,-0.3135245944590645,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
0,0.9576204244621995,1.186234894026361,1.4226208755394734,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False
